name,instance_id,n_vars,n_clauses,status,solver,time_sec,decisions,conflicts,learned,proof_size,proof_depth
gnn_atss_23,0,2,0,PROVED,Cosine-ATSS,4.4299998990027234e-05,0,0,0,4,3
gnn_atss_23,1,2,0,PROVED,GNN-ATSS,0.0018742000011116033,0,0,0,4,3
gnn_atss_23,2,2,0,PROVED,Blended-ATSS,1.7899999875226058e-05,0,0,0,5,4
gnn_atss_24,0,2,0,PROVED,Cosine-ATSS,4.749999970954377e-05,0,0,0,4,3
gnn_atss_24,1,2,0,PROVED,GNN-ATSS,0.0025013000013132114,0,0,0,4,3
gnn_atss_24,2,2,0,PROVED,Blended-ATSS,1.8500000805943273e-05,0,0,0,5,4
gnn_atss_25,0,2,0,PROVED,Cosine-ATSS,1.6899999536690302e-05,0,0,0,5,4
gnn_atss_25,1,2,0,PROVED,GNN-ATSS,1.3299999409355223e-05,0,0,0,5,4
gnn_atss_25,2,2,0,PROVED,Blended-ATSS,1.2799999240087345e-05,0,0,0,5,4
gnn_atss_26,0,1,0,PROVED,Cosine-ATSS,6.539999958476983e-05,0,0,0,5,4
gnn_atss_26,1,1,0,PROVED,GNN-ATSS,0.003528299999743467,0,0,0,5,4
gnn_atss_26,2,1,0,PROVED,Blended-ATSS,1.759999940986745e-05,0,0,0,6,5
gnn_atss_27,0,2,0,PROVED,Cosine-ATSS,8.680000064487103e-05,0,0,0,4,3
gnn_atss_27,1,2,0,PROVED,GNN-ATSS,0.004602199998771539,0,0,0,4,3
gnn_atss_27,2,2,0,PROVED,Blended-ATSS,2.390000008745119e-05,0,0,0,5,4
gnn_atss_28,0,2,0,PROVED,Cosine-ATSS,7.990000085555948e-05,0,0,0,5,4
gnn_atss_28,1,2,0,PROVED,GNN-ATSS,0.004104300000108196,0,0,0,5,4
gnn_atss_28,2,2,0,PROVED,Blended-ATSS,2.1899999410379678e-05,0,0,0,6,5
gnn_atss_29,0,2,0,PROVED,Cosine-ATSS,0.0001021999996737577,0,0,0,5,4
gnn_atss_29,1,2,0,PROVED,GNN-ATSS,0.004181300000709598,0,0,0,5,4
gnn_atss_29,2,2,0,PROVED,Blended-ATSS,3.0499999411404133e-05,0,0,0,6,5
gnn_atss_30,0,2,0,PROVED,Cosine-ATSS,0.0001249999986612238,0,0,0,9,5
gnn_atss_30,1,2,0,PROVED,GNN-ATSS,0.009189899999910267,0,0,0,9,5
gnn_atss_30,2,2,0,PROVED,Blended-ATSS,2.28000008064555e-05,0,0,0,10,6
gnn_atss_31,0,2,0,PROVED,Cosine-ATSS,6.22000006842427e-05,0,0,0,4,3
gnn_atss_31,1,2,0,PROVED,GNN-ATSS,0.003248699998948723,0,0,0,4,3
gnn_atss_31,2,2,0,PROVED,Blended-ATSS,2.5400000595254824e-05,0,0,0,5,4
gnn_atss_32,0,1,0,PROVED,Cosine-ATSS,6.190000021888409e-05,0,0,0,5,4
gnn_atss_32,1,1,0,PROVED,GNN-ATSS,0.005410699999629287,0,0,0,5,4
gnn_atss_32,2,1,0,PROVED,Blended-ATSS,1.650000012887176e-05,0,0,0,6,5
gnn_atss_33,0,1,0,PROVED,Cosine-ATSS,1.6400001186411828e-05,0,0,0,4,3
gnn_atss_33,1,1,0,PROVED,GNN-ATSS,1.1000000085914508e-05,0,0,0,4,3
gnn_atss_33,2,1,0,PROVED,Blended-ATSS,1.1100000847363845e-05,0,0,0,4,3
gnn_atss_34,0,2,0,PROVED,Cosine-ATSS,0.00010800000018207356,0,0,0,4,3
gnn_atss_34,1,2,0,PROVED,GNN-ATSS,0.66620740000144,0,0,0,4,3
gnn_atss_34,2,2,0,PROVED,Blended-ATSS,4.9899999794433825e-05,0,0,0,5,4
gnn_atss_35,0,3,0,PROVED,Cosine-ATSS,0.00014310000005934853,0,0,0,5,4
gnn_atss_35,1,3,0,PROVED,GNN-ATSS,0.00691009999900416,0,0,0,5,4
gnn_atss_35,2,3,0,PROVED,Blended-ATSS,3.090000063821208e-05,0,0,0,6,5
gnn_atss_36,0,3,0,PROVED,Cosine-ATSS,0.00010699999984353781,0,0,0,5,4
gnn_atss_36,1,3,0,PROVED,GNN-ATSS,0.004832699998587486,0,0,0,5,4
gnn_atss_36,2,3,0,PROVED,Blended-ATSS,3.0199998946045525e-05,0,0,0,6,5
gnn_atss_37,0,1,0,PROVED,Cosine-ATSS,7.569999979750719e-05,0,0,0,5,4
gnn_atss_37,1,1,0,PROVED,GNN-ATSS,0.003689400000439491,0,0,0,5,4
gnn_atss_37,2,1,0,PROVED,Blended-ATSS,1.9799999790848233e-05,0,0,0,6,5
gnn_atss_38,0,1,0,PROVED,Cosine-ATSS,3.7299998439266346e-05,0,0,0,4,3
gnn_atss_38,1,1,0,PROVED,GNN-ATSS,0.0024468000010529067,0,0,0,4,3
gnn_atss_38,2,1,0,PROVED,Blended-ATSS,1.3900000340072438e-05,0,0,0,5,4
gnn_atss_39,0,2,0,PROVED,Cosine-ATSS,0.0001080999991245335,0,0,0,4,3
gnn_atss_39,1,2,0,PROVED,GNN-ATSS,0.003914200000508572,0,0,0,4,3
gnn_atss_39,2,2,0,PROVED,Blended-ATSS,2.609999864944257e-05,0,0,0,5,4
gnn_atss_40,0,1,0,PROVED,Cosine-ATSS,1.2799999240087345e-05,0,0,0,5,4
gnn_atss_40,1,1,0,PROVED,GNN-ATSS,9.199999112752266e-06,0,0,0,5,4
gnn_atss_40,2,1,0,PROVED,Blended-ATSS,8.400000297115184e-06,0,0,0,5,4
gnn_atss_41,0,2,0,PROVED,Cosine-ATSS,1.5300000086426735e-05,0,0,0,5,4
gnn_atss_41,1,2,0,PROVED,GNN-ATSS,1.3099999705445953e-05,0,0,0,5,4
gnn_atss_41,2,2,0,PROVED,Blended-ATSS,1.2600001355167478e-05,0,0,0,5,4
gnn_atss_42,0,2,0,PROVED,Cosine-ATSS,0.00016739999955461826,0,0,0,3,2
gnn_atss_42,1,2,0,PROVED,GNN-ATSS,0.006923700000697863,0,0,0,3,2
gnn_atss_42,2,2,0,PROVED,Blended-ATSS,3.319999996165279e-05,0,0,0,4,3
gnn_atss_43,0,1,0,PROVED,Cosine-ATSS,5.330000021785963e-05,0,0,0,4,3
gnn_atss_43,1,1,0,PROVED,GNN-ATSS,0.0019923999989259755,0,0,0,4,3
gnn_atss_43,2,1,0,PROVED,Blended-ATSS,1.8599999748403206e-05,0,0,0,5,4
gnn_atss_44,0,1,0,PROVED,Cosine-ATSS,4.819999958272092e-05,0,0,0,4,3
gnn_atss_44,1,1,0,PROVED,GNN-ATSS,0.0018869999985327013,0,0,0,4,3
gnn_atss_44,2,1,0,PROVED,Blended-ATSS,1.7899999875226058e-05,0,0,0,5,4
gnn_atss_45,0,2,0,PROVED,Cosine-ATSS,7.030000051599927e-05,0,0,0,5,4
gnn_atss_45,1,2,0,PROVED,GNN-ATSS,0.004489599999942584,0,0,0,5,4
gnn_atss_45,2,2,0,PROVED,Blended-ATSS,1.7700000171316788e-05,0,0,0,6,5
gnn_atss_46,0,1,0,PROVED,Cosine-ATSS,1.6599999071331695e-05,0,0,0,6,5
gnn_atss_46,1,1,0,PROVED,GNN-ATSS,1.3699998817173764e-05,0,0,0,6,5
gnn_atss_46,2,1,0,PROVED,Blended-ATSS,1.2800001059076749e-05,0,0,0,6,5
gnn_atss_47,0,1,0,PROVED,Cosine-ATSS,0.00017459999980928842,0,0,0,7,6
gnn_atss_47,1,1,0,PROVED,GNN-ATSS,0.004603700001098332,0,0,0,7,6
gnn_atss_47,2,1,0,PROVED,Blended-ATSS,2.390000008745119e-05,0,0,0,8,7
gnn_atss_48,0,2,0,PROVED,Cosine-ATSS,8.420000085607171e-05,0,0,0,5,4
gnn_atss_48,1,2,0,PROVED,GNN-ATSS,0.003754800000024261,0,0,0,5,4
gnn_atss_48,2,2,0,PROVED,Blended-ATSS,3.7900001188972965e-05,0,0,0,6,5
gnn_atss_49,0,3,0,PROVED,Cosine-ATSS,0.0001174000008177245,0,0,0,5,4
gnn_atss_49,1,3,0,PROVED,GNN-ATSS,0.003966099999161088,0,0,0,5,4
gnn_atss_49,2,3,0,PROVED,Blended-ATSS,3.239999932702631e-05,0,0,0,6,5
