name,instance_id,n_vars,n_clauses,status,solver,time_sec,decisions,conflicts,learned,proof_size,proof_depth
sota_rand3cnf_r2.0,4,20,40,SAT,Glucose4,0.00033959999927901663,0,0,0,0,0
sota_rand3cnf_r3.0,0,20,60,SAT,NeuroProof,0.009089699999094591,116,102,102,0,0
sota_rand3cnf_r3.0,0,20,60,SAT,DPLL-Baseline,0.0005108999994263286,6,0,0,0,0
sota_rand3cnf_r3.0,0,20,60,SAT,Glucose4,0.0005322999986674404,0,0,0,0,0
sota_rand3cnf_r3.0,1,20,60,SAT,NeuroProof,0.0005550000005314359,5,0,0,0,0
sota_rand3cnf_r3.0,1,20,60,SAT,DPLL-Baseline,0.000545599999895785,7,0,0,0,0
sota_rand3cnf_r3.0,1,20,60,SAT,Glucose4,0.0003675999996630708,0,0,0,0,0
sota_rand3cnf_r3.0,2,20,60,SAT,NeuroProof,0.0006226999994396465,6,0,0,0,0
sota_rand3cnf_r3.0,2,20,60,SAT,DPLL-Baseline,0.0008244999989983626,7,0,0,0,0
sota_rand3cnf_r3.0,2,20,60,SAT,Glucose4,0.0007084000008035218,0,0,0,0,0
sota_rand3cnf_r3.0,3,20,60,SAT,NeuroProof,0.007392099998469348,109,100,100,0,0
sota_rand3cnf_r3.0,3,20,60,SAT,DPLL-Baseline,0.0007638999995833728,8,0,0,0,0
sota_rand3cnf_r3.0,3,20,60,SAT,Glucose4,0.0005436999999801628,0,0,0,0,0
sota_rand3cnf_r3.0,4,20,60,SAT,NeuroProof,0.009428100000150152,115,101,101,0,0
sota_rand3cnf_r3.0,4,20,60,SAT,DPLL-Baseline,0.0005106000007799594,6,0,0,0,0
sota_rand3cnf_r3.0,4,20,60,SAT,Glucose4,0.0006121999995229999,0,0,0,0,0
sota_rand3cnf_r4.0,0,20,80,UNKNOWN,NeuroProof,6.987307399998826,50030,50000,50000,0,0
sota_rand3cnf_r4.0,0,20,80,SAT,DPLL-Baseline,0.0017365000003337627,11,0,0,0,0
sota_rand3cnf_r4.0,0,20,80,SAT,Glucose4,0.0006624999987252522,0,0,0,0,0
sota_rand3cnf_r4.0,1,20,80,UNKNOWN,NeuroProof,6.168678100000761,50002,50000,50000,0,0
sota_rand3cnf_r4.0,1,20,80,SAT,DPLL-Baseline,0.0016695000012987293,10,0,0,0,0
sota_rand3cnf_r4.0,1,20,80,SAT,Glucose4,0.0007389999991573859,0,0,0,0,0
sota_rand3cnf_r4.0,2,20,80,UNKNOWN,NeuroProof,7.236346699999558,50039,50000,50000,0,0
sota_rand3cnf_r4.0,2,20,80,UNSAT,DPLL-Baseline,0.0023612999993929407,14,0,0,0,0
sota_rand3cnf_r4.0,2,20,80,UNSAT,Glucose4,0.0007721999991190387,0,0,0,0,0
sota_rand3cnf_r4.0,3,20,80,SAT,NeuroProof,0.008939200000895653,105,100,100,0,0
sota_rand3cnf_r4.0,3,20,80,SAT,DPLL-Baseline,0.0013574000004155096,8,0,0,0,0
sota_rand3cnf_r4.0,3,20,80,SAT,Glucose4,0.0005672999996022554,0,0,0,0,0
sota_rand3cnf_r4.0,4,20,80,SAT,NeuroProof,0.010223200000837096,107,102,102,0,0
sota_rand3cnf_r4.0,4,20,80,SAT,DPLL-Baseline,0.0007915999995020684,5,0,0,0,0
sota_rand3cnf_r4.0,4,20,80,SAT,Glucose4,0.0007383000011031982,0,0,0,0,0
sota_rand3cnf_r5.0,0,20,100,UNKNOWN,NeuroProof,7.211767800001326,50010,50000,50000,0,0
sota_rand3cnf_r5.0,0,20,100,UNSAT,DPLL-Baseline,0.001279299998714123,7,0,0,0,0
sota_rand3cnf_r5.0,0,20,100,UNSAT,Glucose4,0.0006009000007907161,0,0,0,0,0
sota_rand3cnf_r5.0,1,20,100,UNKNOWN,NeuroProof,7.355506399999285,50003,50000,50000,0,0
sota_rand3cnf_r5.0,1,20,100,UNSAT,DPLL-Baseline,0.0027280000012979144,14,0,0,0,0
sota_rand3cnf_r5.0,1,20,100,UNSAT,Glucose4,0.0007857000000512926,0,0,0,0,0
sota_rand3cnf_r5.0,2,20,100,UNKNOWN,NeuroProof,7.756808200001615,50017,50000,50000,0,0
sota_rand3cnf_r5.0,2,20,100,UNSAT,DPLL-Baseline,0.003966500000387896,21,0,0,0,0
sota_rand3cnf_r5.0,2,20,100,UNSAT,Glucose4,0.0008464000002277317,0,0,0,0,0
sota_rand3cnf_r5.0,3,20,100,UNKNOWN,NeuroProof,7.0835492000005615,50001,50000,50000,0,0
sota_rand3cnf_r5.0,3,20,100,UNSAT,DPLL-Baseline,0.0037057000008644536,19,0,0,0,0
sota_rand3cnf_r5.0,3,20,100,UNSAT,Glucose4,0.0007490000007237541,0,0,0,0,0
sota_rand3cnf_r5.0,4,20,100,UNKNOWN,NeuroProof,11.974046699999235,50008,50000,50000,0,0
sota_rand3cnf_r5.0,4,20,100,SAT,DPLL-Baseline,0.0022580000004381873,14,0,0,0,0
sota_rand3cnf_r5.0,4,20,100,SAT,Glucose4,0.0007907999988674419,0,0,0,0,0
